customer_id,segment,region,company_size,total_orders,total_order_items,total_revenue,avg_discount_pct,share_order_items_discounted,product_diversity,avg_margin_proxy_pct,realized_price_cv,share_orders_discounted,share_orders_high_discount,repeat_discount_behavior,weighted_discount_pct,revenue_high_discount_share,high_discount_revenue_value
C00583,SMB,North America,Small,10,23,213200.48,0.13540434782608696,1.0,11,0.6128234058878769,0.7394084463784961,1.0,0.1,0.0,0.1427013474968607,0.04701823373005539,10024.31
C00594,Mid-Market,Europe,Medium,6,15,513894.27999999997,0.16433333333333333,1.0,10,0.5496410734600049,0.584148016669184,1.0,0.3333333333333333,0.0,0.1620242452384036,0.046671233624160986,23984.079999999998
C00114,Mid-Market,North America,Medium,9,12,274994.43,0.15235833333333335,1.0,9,0.5246378257872533,0.569374225238303,1.0,0.1111111111111111,0.0,0.16052536265626893,0.04622231803022338,12710.880000000001
C00057,Mid-Market,LATAM,Large,28,56,3321985.7800000003,0.13929642857142857,1.0,24,0.48865996658281297,0.5134173574585694,1.0,0.10714285714285714,0.0,0.1401384677760457,0.04603567869577093,152929.87
C00566,Mid-Market,North America,Medium,6,12,400711.45,0.1396,1.0,12,0.4999475168183705,0.5592788527893252,1.0,0.16666666666666666,0.0,0.13716829728275773,0.045848452795646345,18372.0
C00095,SMB,North America,Medium,21,34,1003963.49,0.1297529411764706,1.0,14,0.542013454326373,0.7164172194588845,1.0,0.047619047619047616,0.0,0.1273783269069977,0.045355195137623976,45534.96
C01032,Mid-Market,Europe,Medium,45,79,2503420.95,0.1372139240506329,1.0,26,0.5137727768758735,0.5628458252258541,1.0,0.044444444444444446,0.0,0.13617757004388928,0.045268679244695145,113326.56000000001
C00877,SMB,APAC,Small,6,14,185346.36,0.13244999999999998,1.0,10,0.5722277689813665,0.6626502787351457,1.0,0.16666666666666666,0.0,0.12504328950232546,0.04491094402932974,8324.08
C00641,Mid-Market,North America,Medium,46,90,2393808.29,0.14751777777777778,1.0,26,0.5182859499623296,0.5282018382195286,1.0,0.13043478260869565,0.0,0.14263147489293293,0.044066548871380166,105486.86999999998
C00850,Public Sector,North America,Large,8,17,835804.89,0.16221176470588236,1.0,11,0.4257138037727079,0.47775214577880226,1.0,0.125,0.0,0.16041868234839846,0.043456565562807366,36321.21
C00111,Mid-Market,North America,Medium,7,11,291552.41,0.1542272727272727,1.0,7,0.4990206857442532,0.4128267460363703,1.0,0.14285714285714285,0.0,0.15552443316943038,0.043301099791972227,12624.54
C00663,SMB,APAC,Small,7,14,141515.73,0.15242142857142857,1.0,9,0.5245435967282351,0.6122846946680692,1.0,0.14285714285714285,0.0,0.1416613378098077,0.04270931577712244,6044.04
C01005,Mid-Market,North America,Large,13,23,1182342.73,0.1534695652173913,1.0,16,0.5107159179059564,0.4749910258165645,1.0,0.15384615384615385,0.0,0.14979013229526644,0.04254309577393012,50300.52
C00960,Mid-Market,North America,Large,16,28,1520615.56,0.144325,1.0,15,0.4978568779953811,0.43019142118843257,1.0,0.125,0.0,0.14337529072878621,0.04188518234023595,63691.26
C00701,SMB,Europe,Medium,25,41,1195779.63,0.1218341463414634,1.0,19,0.5425574190240514,0.5553484168924092,1.0,0.04,0.0,0.11755403219486726,0.04168038888570129,49840.56
C00601,Mid-Market,Europe,Large,27,56,3278119.13,0.14285892857142857,1.0,25,0.5180841630834705,0.5181567266312616,1.0,0.07407407407407407,0.0,0.14261214815212217,0.04135137395083015,135554.72999999998
C00456,SMB,North America,Medium,9,17,466155.87,0.10940588235294117,1.0,10,0.5430966332272442,0.651402486623806,1.0,0.1111111111111111,0.0,0.11143017259213313,0.04123487708092145,19221.88
C00409,SMB,Europe,Small,12,19,212019.04,0.14191052631578946,1.0,9,0.6151168432994982,0.78556364043642,1.0,0.08333333333333333,0.0,0.14198979203768686,0.040981979731631646,8688.96
C00271,SMB,APAC,Small,19,35,430072.82,0.11872857142857143,0.9714285714285714,18,0.5515019047309565,0.650867612535133,1.0,0.05263157894736842,0.0,0.11812222086318169,0.040897027624298594,17588.699999999997
C00333,Mid-Market,Europe,Medium,8,16,379651.81,0.1609,1.0,15,0.47436238102870887,0.5447857485978694,1.0,0.125,0.0,0.16031625677908498,0.03993216837290991,15160.320000000002
C00893,SMB,Europe,Small,8,13,225165.99,0.13180769230769232,1.0,11,0.5414650911076495,0.45080691551216373,1.0,0.125,0.0,0.12234472695267949,0.039825241813828106,8967.29
C00017,Mid-Market,North America,Medium,42,92,2559634.25,0.141925,1.0,27,0.5118670948862113,0.5806341197272675,1.0,0.09523809523809523,0.0,0.14198944696799926,0.039811269910925755,101902.29000000001
C00997,Mid-Market,North America,Medium,24,50,1509655.35,0.156604,1.0,22,0.5082372451867877,0.5833824724759473,1.0,0.16666666666666666,0.08695652173913043,0.15870826933442492,0.039519828151504906,59661.31999999999
C01092,Mid-Market,LATAM,Medium,18,43,1146837.17,0.1562418604651163,1.0,21,0.4784074320058744,0.5162762651303912,1.0,0.1111111111111111,0.0,0.16407659876198857,0.038149408777882574,43751.16
C00472,Mid-Market,Europe,Medium,17,29,734052.83,0.13577241379310345,1.0,17,0.494975026989395,0.4771913148433071,1.0,0.058823529411764705,0.0,0.14289061718239138,0.03760730682013719,27605.750000000004
C01185,SMB,North America,Medium,5,6,136996.63,0.15396666666666667,1.0,5,0.47163922992723745,0.4424175927014807,1.0,0.2,0.0,0.14664305668955824,0.03734121051006875,5115.62
C01031,Mid-Market,North America,Medium,7,14,360985.2,0.15065,1.0,9,0.55836669888673,0.6078558979218915,1.0,0.14285714285714285,0.0,0.15341041124300217,0.03544341984103504,12794.550000000001
C01067,SMB,LATAM,Small,12,22,282778.99,0.14731363636363637,1.0,15,0.5555524214423081,0.6571835001339661,1.0,0.08333333333333333,0.0,0.13997511776170463,0.035079020545338256,9919.61
C00966,Mid-Market,North America,Medium,18,30,1198847.2,0.16141333333333333,1.0,20,0.4887867648477833,0.5423495397991256,1.0,0.16666666666666666,0.058823529411764705,0.15760447065704747,0.03503832681929774,42005.600000000006
C00522,SMB,North America,Small,20,34,580588.42,0.15385000000000001,1.0,21,0.5221488970242272,0.6854159828970805,1.0,0.15,0.05263157894736842,0.1431494510198363,0.03430073579490269,19914.61
C00735,SMB,LATAM,Medium,10,21,427056.05,0.13531904761904762,1.0,11,0.5753158971319627,0.690408270880993,1.0,0.1,0.0,0.1378019030654221,0.0335528322336143,14328.939999999999
C00488,SMB,Europe,Medium,12,30,665463.56,0.14489333333333335,1.0,14,0.582446873614369,0.784290692304847,1.0,0.08333333333333333,0.0,0.1449668191264521,0.033239761467930715,22119.850000000002
C00947,Mid-Market,North America,Large,47,101,6063244.71,0.15473762376237624,1.0,25,0.5104369926619404,0.6001657084957523,1.0,0.10638297872340426,0.021739130434782608,0.15598460269698233,0.03308227848187906,200585.95
C00092,Mid-Market,Europe,Medium,11,20,662712.47,0.15416000000000002,1.0,16,0.49395599938475154,0.46196870069625723,1.0,0.09090909090909091,0.0,0.15578515282699656,0.03298434990969764,21859.14
C00018,SMB,Europe,Small,30,52,639107.0,0.14032884615384617,1.0,18,0.5634604466470903,0.7059132243092202,1.0,0.06666666666666667,0.0,0.1340850451474127,0.032885510563958775,21017.36
C00203,Mid-Market,APAC,Medium,34,72,1811560.04,0.15618333333333334,1.0,27,0.5046955957177461,0.5400067950752379,1.0,0.08823529411764706,0.030303030303030304,0.15489919285798048,0.032143869766524544,58230.549999999996
C00142,Mid-Market,LATAM,Medium,9,16,533249.59,0.16411875,1.0,15,0.5149047568341066,0.640574455120243,1.0,0.1111111111111111,0.0,0.15339539568889457,0.03168700045320241,16897.079999999998
C01127,Mid-Market,North America,Medium,12,26,851951.91,0.16157692307692306,1.0,15,0.49484590967515546,0.4859485811649539,1.0,0.16666666666666666,0.0,0.1565850894332626,0.0316438048715684,26959.000000000004
C00802,SMB,Europe,Medium,14,27,528949.75,0.12387037037037037,0.9629629629629629,13,0.52124035298336,0.607519806685625,1.0,0.07142857142857142,0.0,0.12421922909563897,0.03132123609095193,16567.36
C00835,Mid-Market,North America,Medium,32,59,1697651.54,0.13752881355932203,1.0,21,0.5198822181646614,0.5541090333268848,1.0,0.125,0.0,0.13177326986383572,0.03129689971594524,53131.229999999996
C00344,Mid-Market,North America,Large,14,28,1565585.69,0.15839642857142858,1.0,16,0.48290072375212384,0.5392412367495558,1.0,0.07142857142857142,0.0,0.16124611853270554,0.03087330211864673,48334.8
C00076,SMB,North America,Small,8,18,280244.96,0.14713888888888887,1.0,12,0.48705148129776454,0.6009883580367698,1.0,0.125,0.0,0.15716154953932732,0.030474018158970637,8540.19
C01191,SMB,Europe,Medium,8,15,403218.86,0.10668000000000001,1.0,12,0.5552875978397298,0.5678305952709246,1.0,0.125,0.0,0.10596215807485163,0.0289566812425391,11675.88
C00355,Mid-Market,North America,Large,39,75,4226697.87,0.132596,1.0,25,0.5050032081630657,0.5643547648223968,1.0,0.07692307692307693,0.0,0.1362254981294263,0.028448816002076816,120244.55
C00935,Enterprise,Europe,Large,4,9,563143.24,0.15017777777777777,1.0,5,0.42510065713073764,0.4334638263535083,1.0,0.25,0.0,0.145951634290245,0.02825526237338834,15911.76
C01090,Mid-Market,North America,Medium,12,20,486995.14,0.148525,1.0,12,0.523306156938679,0.5626126729492429,1.0,0.08333333333333333,0.0,0.13929775036230987,0.02792574069630346,13599.7
C01066,Public Sector,North America,Enterprise,12,25,2996816.43,0.163284,1.0,12,0.3669647265475098,0.44550928782624777,1.0,0.08333333333333333,0.0,0.16067728034236245,0.02790780214722728,83634.56
C00804,Mid-Market,Europe,Large,11,28,1485253.97,0.1384857142857143,1.0,12,0.5509696398683092,0.612803868092273,1.0,0.09090909090909091,0.0,0.13290543957341536,0.027889371674259856,41422.799999999996
C01187,SMB,APAC,Small,19,39,607216.76,0.12473076923076924,0.9743589743589743,19,0.5733328198246186,0.6014416912359641,1.0,0.05263157894736842,0.0,0.12505742572882134,0.027561591020643105,16735.86
C00792,SMB,Europe,Small,17,35,460452.39,0.13721999999999998,1.0,19,0.5371400747372518,0.6102734940854535,1.0,0.058823529411764705,0.0,0.14046236048453684,0.02746320851977769,12645.5
C01162,Mid-Market,North America,Medium,27,57,1732002.29,0.14129122807017544,1.0,24,0.48887999752105016,0.5797932610850621,1.0,0.07407407407407407,0.038461538461538464,0.13573031461712096,0.027407821729843095,47470.41
C00719,Mid-Market,Europe,Medium,15,34,769491.49,0.15640588235294117,1.0,17,0.5220266796639834,0.5887549379674323,1.0,0.2,0.0,0.14805090054908657,0.027336676588847007,21035.34
C00808,SMB,North America,Small,13,28,299698.69,0.14048214285714286,1.0,14,0.547571883832658,0.476222033384985,1.0,0.15384615384615385,0.0,0.132589502362912,0.02702210676996953,8098.49
C00172,Mid-Market,APAC,Medium,31,58,1562063.83,0.1464362068965517,1.0,20,0.49520676835639865,0.502711509542039,1.0,0.06451612903225806,0.0,0.14079623095930327,0.02681718198417026,41890.15
C00795,SMB,Europe,Small,12,34,381800.6,0.12326470588235294,1.0,19,0.5545373707612621,0.5963526692704347,1.0,0.08333333333333333,0.0,0.12218302023883902,0.026580812078346658,10148.57
C00489,Mid-Market,Europe,Medium,80,163,4519009.43,0.14848773006134972,1.0,28,0.4944372039533304,0.5526187028643236,1.0,0.075,0.0,0.14911960287155615,0.02655744845391925,120013.36
C00450,Mid-Market,LATAM,Medium,15,33,941164.01,0.1708878787878788,1.0,16,0.5029720231363825,0.6077984399198954,1.0,0.13333333333333333,0.0,0.16350188527972,0.026402380176012045,24848.97
C00386,Public Sector,APAC,Enterprise,9,17,1414268.73,0.17458823529411766,1.0,12,0.42933800496546487,0.5432517622279379,1.0,0.1111111111111111,0.0,0.16996124854468803,0.026120679342178488,36941.66
C00805,SMB,North America,Medium,11,24,519692.0,0.14324583333333332,1.0,12,0.5639714878704859,0.5879002562307957,1.0,0.09090909090909091,0.0,0.1374831638679162,0.025959318211556077,13490.85
C00146,SMB,Europe,Small,20,38,467851.93,0.11811052631578947,1.0,17,0.5516353077914001,0.6187684347513827,1.0,0.05,0.0,0.1186934165391171,0.02592504000143806,12129.08
C01036,Mid-Market,APAC,Medium,23,51,1295615.31,0.14921764705882354,1.0,22,0.519391893523557,0.611643891798494,1.0,0.043478260869565216,0.0,0.14403198052309915,0.024817119519836485,32153.44
C01136,SMB,Europe,Medium,25,58,1348766.07,0.13262241379310344,1.0,22,0.5118395479219401,0.6402377088127618,1.0,0.04,0.0,0.1347935511354809,0.02468466603700966,33293.84
C01072,Mid-Market,Europe,Medium,26,53,1644867.38,0.14055283018867926,1.0,23,0.4853896272278917,0.5238089310556622,1.0,0.038461538461538464,0.0,0.14377984763733434,0.02423874440260345,39869.52
C00379,SMB,APAC,Small,17,32,451691.41,0.1154,1.0,17,0.5128088222079975,0.5478109651759003,1.0,0.058823529411764705,0.0,0.11440888363579933,0.024230347882861,10944.64
C00061,Mid-Market,North America,Large,34,62,3398550.6,0.1437758064516129,1.0,22,0.5164731822987082,0.5501278276199605,1.0,0.08823529411764706,0.0,0.1380809889595131,0.02401496390843791,81616.07
C00274,Mid-Market,Europe,Medium,52,95,2637452.42,0.14694000000000002,1.0,24,0.49456313685626657,0.5205517303057622,1.0,0.057692307692307696,0.0,0.14815526603642207,0.023798711788704043,62767.97000000001
C01025,Mid-Market,APAC,Medium,12,20,538642.17,0.13985,1.0,15,0.45681347302068886,0.5151974426066872,1.0,0.08333333333333333,0.0,0.13891589779026742,0.023479706388380248,12647.16
C00391,Mid-Market,North America,Large,12,24,1281545.41,0.14927083333333332,1.0,16,0.529934540476252,0.5728603871800865,1.0,0.08333333333333333,0.0,0.15175357566123437,0.02333917297554053,29910.210000000006
C00202,Public Sector,North America,Enterprise,9,17,1704744.1,0.16826470588235296,1.0,11,0.4627128745658052,0.5220165188069458,1.0,0.1111111111111111,0.0,0.16296953339771153,0.02328971251462316,39703.0
C01190,Mid-Market,North America,Medium,17,31,717265.71,0.15115483870967744,1.0,16,0.5058761109838915,0.5955342737742069,1.0,0.058823529411764705,0.0,0.15063031954809558,0.023193496870218433,16635.9
C00617,Mid-Market,LATAM,Large,18,38,1404594.07,0.1591421052631579,1.0,16,0.5584859585270902,0.684205094201112,1.0,0.05555555555555555,0.0,0.15739115650327623,0.022868422048798766,32120.85
C00041,SMB,APAC,Medium,10,23,548856.13,0.11837391304347826,1.0,13,0.5834096660053446,0.6456055595374012,1.0,0.1,0.0,0.12019665942541664,0.02283724151901155,12534.36
C00366,SMB,Europe,Medium,34,69,1963148.37,0.13917536231884056,1.0,22,0.5256498493387681,0.6838932716668896,1.0,0.08823529411764706,0.0,0.13847772307164288,0.022709888198618425,44582.88
C01134,Mid-Market,North America,Medium,4,14,248763.66,0.16457142857142856,1.0,7,0.49801234974748676,0.46957834555055167,1.0,0.25,0.0,0.16334496331886808,0.022646796561845085,5633.7
C00212,Mid-Market,APAC,Large,10,24,1245379.76,0.14133333333333334,1.0,16,0.4814452103627171,0.5515196047941819,1.0,0.1,0.0,0.13697802204282697,0.022384376955026153,27877.050000000003
C00612,Mid-Market,Europe,Large,21,41,2567186.87,0.15290243902439024,1.0,21,0.504337683630223,0.6061507622771475,1.0,0.047619047619047616,0.0,0.148008710532503,0.02226877235469812,57168.1
C00398,SMB,North America,Small,9,22,387528.93,0.14301818181818182,1.0,14,0.5043228843940836,0.5772670402925849,1.0,0.1111111111111111,0.0,0.13106335476198058,0.021624862948941646,8380.26
C00266,SMB,Europe,Medium,7,16,484891.81,0.13045,1.0,12,0.5756968084598164,0.7200606370727942,1.0,0.14285714285714285,0.0,0.13103475322196503,0.021211020248001304,10285.050000000001
C00034,SMB,Europe,Small,8,16,184486.17,0.11398125,1.0,8,0.5556069398415818,0.7474975725409262,1.0,0.125,0.0,0.10746642533020723,0.021207443354696997,3912.480000000001
C00311,Mid-Market,North America,Large,7,14,758136.27,0.16843571428571427,1.0,10,0.5125838617696062,0.4820503559385828,1.0,0.14285714285714285,0.0,0.16680595947454574,0.020462548243470793,15513.4
C00968,SMB,Europe,Small,24,50,600079.98,0.122406,1.0,18,0.5535997443329399,0.565409185224545,1.0,0.041666666666666664,0.0,0.1290792766195135,0.02025923277760408,12157.16
C00666,Mid-Market,APAC,Medium,31,53,1310659.15,0.13175471698113206,1.0,22,0.49803106042202383,0.5277940780846652,1.0,0.03225806451612903,0.0,0.13062645921448407,0.020110583289331938,26358.12
C00683,SMB,North America,Small,8,17,244541.32,0.14830588235294118,1.0,13,0.5167293895623072,0.514308548927455,1.0,0.125,0.0,0.15357735226980843,0.020098280323341672,4914.86
C00525,SMB,Europe,Small,10,21,212908.78,0.12717142857142857,1.0,10,0.5325240158364166,0.6206090333707963,1.0,0.1,0.0,0.12327592900667807,0.02005774491780001,4270.47
C00983,Mid-Market,LATAM,Large,64,134,8287126.14,0.14229850746268657,1.0,28,0.5036903111006134,0.5541982727549829,1.0,0.078125,0.0,0.14353205144511844,0.019915474582120937,165042.05
C01109,Public Sector,Europe,Enterprise,11,27,2679825.14,0.14801481481481482,1.0,18,0.444343696906558,0.46982229548547394,1.0,0.09090909090909091,0.0,0.15333576978051555,0.01968352681399205,52748.41
C00665,SMB,Europe,Small,8,12,146889.72999999998,0.12794166666666665,1.0,10,0.5677284774265232,0.5914559640059847,1.0,0.125,0.0,0.11803464113208251,0.01904387733574022,2797.35
C00385,SMB,Europe,Small,17,36,517644.0,0.12825833333333334,1.0,17,0.5474825799606194,0.5721128297449953,1.0,0.058823529411764705,0.0,0.12895425188589058,0.018821525990835402,9742.85
C00674,Mid-Market,APAC,Large,25,46,2291323.45,0.14419130434782607,1.0,20,0.5405608922715487,0.49301075043962705,1.0,0.04,0.0,0.14509269897129382,0.01797609150292596,41189.04
C00098,SMB,North America,Small,15,38,574565.1,0.11737894736842105,0.9736842105263158,15,0.5628997548733987,0.7068481759906858,1.0,0.06666666666666667,0.0,0.11291661648985529,0.017974220849821892,10327.36
C00836,Mid-Market,LATAM,Medium,22,44,1156799.33,0.15787727272727273,1.0,20,0.4702616967721843,0.45683368323382034,1.0,0.045454545454545456,0.0,0.15667918100757688,0.017956580248019334,20772.16
C00561,SMB,North America,Medium,22,47,1128474.99,0.13115106382978725,1.0,21,0.5320221325039168,0.6110479698121738,1.0,0.045454545454545456,0.0,0.12937858417884857,0.017800917324716253,20087.89
C01053,SMB,North America,Small,28,59,747272.59,0.14594745762711867,1.0,20,0.5356962581975,0.6553966033118606,1.0,0.07142857142857142,0.0,0.1471381356731106,0.01756969300854458,13129.349999999999
C01038,SMB,North America,Small,17,37,419696.5,0.12765135135135133,1.0,17,0.5313597018830775,0.6105256326262472,1.0,0.058823529411764705,0.0,0.12685405492041416,0.017453278738326385,7325.08
C00801,Mid-Market,APAC,Large,18,44,2507582.33,0.15296363636363638,1.0,20,0.4721721745639775,0.4884771341961299,1.0,0.05555555555555555,0.0,0.1539625159423219,0.01744073543539446,43734.08
C00086,SMB,APAC,Small,11,28,399425.37,0.13797500000000001,1.0,14,0.5456288670272466,0.6142254742760291,1.0,0.09090909090909091,0.0,0.14146637429572298,0.015971644465147518,6379.48
C00592,SMB,North America,Medium,19,35,1040610.78,0.12836857142857142,1.0,15,0.5589736358178762,0.5803218005645563,1.0,0.10526315789473684,0.0,0.12754607307413618,0.015916537016846973,16562.920000000002
C00260,Mid-Market,North America,Medium,13,23,669861.15,0.16450434782608694,1.0,13,0.44907607409786243,0.4285956958989359,1.0,0.07692307692307693,0.0,0.16511833974301832,0.015689012566260933,10509.46
C01064,Mid-Market,North America,Medium,21,48,1374594.89,0.14807499999999998,1.0,22,0.4916127605267783,0.5112030955723184,1.0,0.047619047619047616,0.0,0.1434914971475798,0.015591328147596999,21431.76
C00368,Mid-Market,North America,Large,18,39,2236606.86,0.152474358974359,1.0,19,0.5085004469279909,0.6386344779808468,1.0,0.05555555555555555,0.0,0.15323814764858837,0.015409878515708388,34465.84
C00483,Mid-Market,LATAM,Medium,14,27,1095005.18,0.15476296296296296,1.0,16,0.4983621464918758,0.49428213169148577,1.0,0.07142857142857142,0.0,0.15687251132003108,0.015378338210235683,16839.36
C00318,Mid-Market,APAC,Large,14,25,1337987.96,0.13944,1.0,15,0.5431185070232788,0.6521802412377162,1.0,0.07142857142857142,0.0,0.14117767949918947,0.015221624266334952,20366.35
C00302,SMB,APAC,Small,20,43,695180.81,0.11835581395348836,1.0,22,0.5284401075243782,0.5387221855902758,1.0,0.05,0.0,0.11277913585331892,0.015198175565289265,10565.48
C00507,SMB,North America,Medium,12,22,723528.93,0.13612727272727274,1.0,15,0.5627016820488302,0.5321705465849763,1.0,0.08333333333333333,0.0,0.13469783468407176,0.01457363978521218,10544.449999999999
C00215,Mid-Market,North America,Medium,7,17,440155.65,0.15712352941176472,1.0,13,0.48658859836669077,0.5335114757588181,1.0,0.14285714285714285,0.0,0.16511067851372568,0.014296170002588857,6292.54
C00654,SMB,LATAM,Medium,22,40,1220601.8499999999,0.115205,1.0,16,0.5674666563602228,0.6895979997288262,1.0,0.045454545454545456,0.0,0.11504228832159367,0.014106516387796725,17218.44
C01009,Mid-Market,North America,Medium,20,33,947291.41,0.14876666666666666,1.0,20,0.4718094724327237,0.6263355744449662,1.0,0.05,0.0,0.1459204032631537,0.013748462049286397,13023.800000000001
C00964,SMB,Europe,Small,15,28,404332.33,0.11849285714285715,1.0,14,0.5496384498774743,0.6009578459165074,1.0,0.06666666666666667,0.0,0.11328686807342613,0.013035143640381167,5270.53
C00384,Mid-Market,North America,Medium,34,67,1929110.99,0.1311955223880597,1.0,23,0.5276824068240974,0.5602803826567957,1.0,0.058823529411764705,0.0,0.1265112165076734,0.012835233497892208,24760.59
C00407,SMB,APAC,Small,13,29,333302.3,0.12001724137931034,1.0,13,0.5747584589336213,0.6456114339363928,1.0,0.07692307692307693,0.0,0.11593747325627717,0.01281512308795949,4271.31
C00721,Mid-Market,Europe,Medium,14,37,1199434.61,0.14805135135135136,1.0,19,0.5200627010938879,0.540644899371808,1.0,0.07142857142857142,0.0,0.14606289194353306,0.012632485234022052,15151.84
C00515,SMB,North America,Small,13,34,407475.68,0.1388676470588235,1.0,13,0.5039685502186669,0.6362578533105789,1.0,0.07692307692307693,0.0,0.14014646788727825,0.012567964792401845,5121.14
C00557,SMB,North America,Small,5,8,119231.26000000001,0.15905,1.0,6,0.6085499977396014,0.9415167347205341,1.0,0.2,0.0,0.15179581493810967,0.011845970595295227,1412.41
C00920,Mid-Market,North America,Medium,22,47,1384921.69,0.1477127659574468,1.0,17,0.5067445451773546,0.648281373419477,1.0,0.045454545454545456,0.0,0.1460778750688673,0.011706596926790857,16212.72
C00766,SMB,North America,Small,17,37,564667.79,0.1298837837837838,1.0,18,0.5588048452534057,0.6029399737764103,1.0,0.058823529411764705,0.0,0.12629418347252197,0.011685986197300186,6598.7
C00537,Mid-Market,APAC,Medium,15,34,871745.9,0.14088823529411765,1.0,17,0.5439220967656523,0.6339853876389037,1.0,0.06666666666666667,0.0,0.14475234384679653,0.011513790887918143,10037.1
C01051,Mid-Market,Europe,Large,33,67,4061965.64,0.1324955223880597,0.9850746268656716,24,0.5313101931377054,0.5818218862715296,1.0,0.030303030303030304,0.0,0.12609198913225764,0.011045255912110571,44865.450000000004
C00329,Mid-Market,North America,Medium,35,61,1717809.26,0.13691311475409834,1.0,23,0.5262307922910159,0.6369579893144987,1.0,0.02857142857142857,0.0,0.13624926620645358,0.01016131441741093,17455.2
C00134,SMB,APAC,Small,20,39,590777.23,0.12329999999999999,1.0,19,0.5522033146913687,0.5507695396733924,1.0,0.05,0.0,0.1234145381940107,0.009917477692902958,5859.02
C00338,Mid-Market,LATAM,Medium,11,25,840481.31,0.155584,1.0,16,0.4875420341955649,0.46992462089255216,1.0,0.09090909090909091,0.0,0.15886209848163144,0.009857566017738096,8285.099999999999
C00136,SMB,APAC,Small,36,83,1124314.55,0.10781325301204818,0.9759036144578314,24,0.5819299452367273,0.6935476632348074,1.0,0.05555555555555555,0.0,0.1086719959296681,0.00942585862648491,10597.63
C00831,Mid-Market,North America,Medium,39,70,1893351.4,0.1342442857142857,1.0,26,0.5320777912835847,0.5818368006171576,1.0,0.02564102564102564,0.0,0.13555529659088422,0.009129620629324278,17285.58
C00153,SMB,North America,Small,19,36,670233.4199999999,0.13015833333333332,1.0,18,0.5482599551624393,0.6406565619939496,1.0,0.05263157894736842,0.0,0.13103800714916114,0.00897928963315497,6018.220000000001
C00558,Mid-Market,APAC,Medium,25,48,1229819.59,0.15454583333333333,1.0,21,0.5406858709747829,0.5670680602793793,1.0,0.08,0.0,0.15140412217553867,0.008800851838764414,10823.46
C00803,Enterprise,APAC,Enterprise,13,30,2678597.27,0.17031333333333334,1.0,16,0.42791225144684086,0.5256783515450636,1.0,0.07692307692307693,0.0,0.1693280780943986,0.008520399933058993,22822.72
C01065,SMB,Europe,Medium,12,28,869547.53,0.12002857142857144,1.0,18,0.558302049574991,0.6109566720040073,1.0,0.08333333333333333,0.0,0.11734909302920105,0.008138025531508324,7076.400000000001
C01008,SMB,Europe,Small,11,26,391967.76,0.11255384615384616,1.0,18,0.5254853722136651,0.6141732069554222,1.0,0.09090909090909091,0.0,0.10329294556256435,0.007574730125763405,2969.05
C00856,Mid-Market,Europe,Large,11,21,1102665.99,0.15432857142857143,1.0,13,0.529376004071865,0.650337854276283,1.0,0.09090909090909091,0.0,0.14723449216944695,0.007251098766544889,7995.539999999999
C00332,SMB,North America,Small,16,40,516260.0,0.1322025,1.0,16,0.5486436711445832,0.5609711568871034,1.0,0.0625,0.0,0.13287594577780865,0.00712919846588928,3680.5199999999995
C00148,Mid-Market,North America,Medium,29,66,2185019.31,0.12026666666666666,1.0,21,0.5299329247109494,0.5511840318003071,1.0,0.034482758620689655,0.0,0.11457707503594863,0.0069240578015761335,15129.2
C00124,SMB,LATAM,Small,30,55,816521.78,0.13738727272727272,1.0,19,0.5604906047928617,0.6342320061749027,1.0,0.03333333333333333,0.0,0.13187908914957824,0.006737432037636522,5501.26
C00487,Mid-Market,Europe,Medium,17,35,841468.65,0.15014857142857144,1.0,17,0.47748312918445796,0.47411208473920663,1.0,0.058823529411764705,0.0,0.1523916674065215,0.0050426596403799475,4243.24
C00768,SMB,APAC,Small,22,44,458634.78,0.1320522727272727,1.0,17,0.5675671204315376,0.6747668538702841,1.0,0.045454545454545456,0.0,0.12705510698783368,0.00466207556260779,2138.19
C00977,Mid-Market,North America,Medium,38,78,2143310.65,0.13038333333333332,1.0,26,0.5028298260790267,0.5408241340171788,1.0,0.02631578947368421,0.0,0.12139256203875454,0.004329834314965029,9280.18
C00091,SMB,Europe,Medium,20,44,1066787.09,0.12054772727272728,1.0,19,0.5627074780082867,0.5438903783821187,1.0,0.05,0.0,0.11700243509180258,0.002860852018747246,3051.92
C00576,Mid-Market,Europe,Large,49,97,5147248.79,0.1367659793814433,1.0,26,0.537315318973025,0.6150884872914893,1.0,0.02040816326530612,0.0,0.13609317017932143,0.001615276498029931,8314.23
C00875,Mid-Market,North America,Large,29,62,3665652.38,0.12773548387096775,0.9838709677419355,24,0.5431634654300151,0.5632726129703843,1.0,0.0,0.0,0.12970053619983954,0.0,0.0
C00394,Mid-Market,North America,Large,24,45,3034111.9899999998,0.1313022222222222,1.0,23,0.49772989147687396,0.4586482268630891,1.0,0.0,0.0,0.12921971859359904,0.0,0.0
C00067,Mid-Market,North America,Large,20,44,2772795.9,0.13995454545454547,1.0,22,0.4989289096228626,0.5190235824074859,1.0,0.0,0.0,0.13661508701948571,0.0,0.0
C00038,Mid-Market,Europe,Large,16,39,2688160.58,0.14414358974358973,1.0,24,0.4906941098596589,0.47590614763875455,1.0,0.0,0.0,0.1432128552731409,0.0,0.0
